,fractional_year,O7_O6_ratio,C6_C4_ratio,C6_C5_ratio,Fe_O_ratio,O_ave_charge,velocity,density
20429,2022.92220895605,0.2616378664970398,6.178722381591797,0.5431270003318787,0.1494553536176682,6.234463691711426,396.296,11.2237
20430,2022.922227981894,0.2130280584096909,14.71821689605713,0.7847703099250793,0.1413961946964264,6.234323024749756,396.131,11.3436
20431,2022.922247007705,0.1770359873771667,6.80228853225708,0.5600897669792175,0.1577335447072983,6.176836967468262,394.363,11.1799
20432,2022.922266033549,0.2424590587615967,7.363430976867676,0.7042595744132996,0.1528777331113815,6.240325927734375,394.477,11.3225
20433,2022.922285059392,0.1906600743532181,10.40537357330322,0.7006895542144775,0.1380483657121658,6.206340789794922,390.486,12.0761
20434,2022.922304085204,0.2854205667972565,26.80694580078125,0.6848995685577393,0.1590555161237717,6.257045269012451,389.65,13.1747
20435,2022.922323111048,0.2707748115062714,6.707356929779053,0.7118152379989624,0.1967897564172745,6.229465484619141,393.733,12.9427
20436,2022.922342136891,0.2641174495220184,8.893458366394043,0.6421896815299988,0.1861875206232071,6.271458148956299,392.564,13.8593
20437,2022.922361162703,0.2678350210189819,8.627289772033691,0.6555330157279968,0.1927609145641327,6.259853839874268,396.008,14.1709
20438,2022.922380188578,0.2698218822479248,12.10326099395752,0.9029461741447448,0.2105783075094223,6.270857810974121,392.33,13.7334
20439,2022.92239921439,0.3559165894985199,6.781058311462402,0.7289447784423828,0.2763659358024597,6.312748908996582,384.096,12.2441
20440,2022.922418240233,0.3735850751399994,7.845256805419922,0.8134077191352844,0.2682252824306488,6.394667625427246,383.149,13.7449
20441,2022.922437266077,0.2480104267597198,12.06508445739746,0.8914370536804199,0.2612481713294983,6.222797870635986,383.374,13.9539
20442,2022.922456291889,0.1766110956668854,8.05516529083252,0.7976533770561218,0.2985933125019073,6.217704296112061,382.468,13.8397
20443,2022.922475317732,0.2508379817008972,5.582358360290527,0.9346486330032348,0.3948744833469391,6.30503511428833,383.555,13.8904
20444,2022.922494343576,0.3082191348075867,5.760743618011475,1.266551733016968,0.411802738904953,6.311017036437988,384.421,13.5215
